dmu_id,farmer_id,year,variety,operation_label,factor_group,active_substance,product,dose_kg_ha,covered_area_ha,dmu_area_ha,dmu_production_t,active_substance_kg_total,active_substance_kg_ha,active_substance_kg_tonne
C3_2023,C3,2023,Leonardo,herbicide,herbicide,Florpyrauxifen-benzyl,Loyant,0.03,34.38,112.23,639.8522,1.0314,0.009190056134723337,0.001611934756182756
C3_2023,C3,2023,Selénio,herbicide,herbicide,Methyl oleate + methyl palmitate,Dash HC,0.16,38.96,112.23,639.8522,6.2336,0.055543081172592,0.009742249850824924
C3_2023,C3,2023,Telemaco,herbicide,herbicide,Methyl oleate + methyl palmitate,Dash HC,0.16,38.89,112.23,639.8522,6.2224,0.05544328610888354,0.009724745808485147
C3_2023,C3,2023,Leonardo,herbicide,herbicide,Methyl oleate + methyl palmitate,Dash HC,0.16,34.38,112.23,639.8522,5.500800000000001,0.049013632718524464,0.008596985366308032
C3_2023,C3,2023,Selénio,herbicide,herbicide,Profoxydim,Aura,0.15,38.96,112.23,639.8522,5.844,0.052071638599305,0.009133359235148367
C3_2023,C3,2023,Telemaco,herbicide,herbicide,Profoxydim,Aura,0.15,38.89,112.23,639.8522,5.8335,0.05197808072707832,0.009116949195454825
C3_2023,C3,2023,Leonardo,herbicide,herbicide,Profoxydim,Aura,0.15,34.38,112.23,639.8522,5.157,0.04595028067361668,0.00805967378091378
C3_2023,C3,2023,Selénio,herbicide,herbicide,Florpyrauxifen-benzyl,Loyant,0.03,38.96,112.23,639.8522,1.1688,0.010414327719861,0.0018266718470296734
C3_2023,C3,2023,Telemaco,herbicide,herbicide,Florpyrauxifen-benzyl,Loyant,0.03,38.89,112.23,639.8522,1.1667,0.010395616145415664,0.001823389839090965
C3_2023,C3,2023,Leonardo,herbicide,herbicide,Florpyrauxifen-benzyl,Loyant,0.03,34.38,112.23,639.8522,1.0314,0.009190056134723337,0.001611934756182756
C3_2023,C3,2023,Selénio,pesticide,pesticide_insecticide,Flonicamid,Afinto,0.12,38.96,112.23,639.8522,4.6752,0.041657310879444,0.0073066873881186935
C3_2024,C3,2024,Selénio,herbicide,herbicide,Methyl oleate + methyl palmitate,Dash HC,0.16,20.0,112.23,723.4214000000001,3.2,0.028512875345273102,0.00442342457660224
C3_2024,C3,2024,Sintra,herbicide,herbicide,Methyl oleate + methyl palmitate,Dash HC,0.16,39.21,112.23,723.4214000000001,6.2736,0.05589949211440791,0.008672123882428691
C3_2024,C3,2024,Ronaldo,herbicide,herbicide,Methyl oleate + methyl palmitate,Dash HC,0.16,5.52,112.23,723.4214000000001,0.8832,0.007869553595295375,0.0012208651831422182
C3_2024,C3,2024,Jsendra,herbicide,herbicide,Methyl oleate + methyl palmitate,Dash HC,0.16,23.77,112.23,723.4214000000001,3.8032,0.03388755234785708,0.005257240109291762
C3_2024,C3,2024,Selénio,herbicide,herbicide,Profoxydim,Aura,0.15,20.0,112.23,723.4214000000001,3.0,0.02673082063619353,0.0041469605405646
C3_2024,C3,2024,Sintra,herbicide,herbicide,Profoxydim,Aura,0.15,39.21,112.23,723.4214000000001,5.8815,0.052405773857257414,0.008130116139776898
C3_2024,C3,2024,Ronaldo,herbicide,herbicide,Profoxydim,Aura,0.15,5.52,112.23,723.4214000000001,0.828,0.007377706495589414,0.0011445611091958296
C3_2024,C3,2024,Jsendra,herbicide,herbicide,Profoxydim,Aura,0.15,23.77,112.23,723.4214000000001,3.5654999999999997,0.03176958032611601,0.004928662602461027
C3_2024,C3,2024,Selénio,herbicide,herbicide,Florpyrauxifen-benzyl,Loyant,0.03,20.0,112.23,723.4214000000001,0.6,0.005346164127238706,0.00082939210811292
C3_2024,C3,2024,Sintra,herbicide,herbicide,Florpyrauxifen-benzyl,Loyant,0.03,39.21,112.23,723.4214000000001,1.1763,0.010481154771451482,0.0016260232279553795
C3_2024,C3,2024,Ronaldo,herbicide,herbicide,Florpyrauxifen-benzyl,Loyant,0.03,5.52,112.23,723.4214000000001,0.16559999999999997,0.0014755412991178825,0.00022891222183916589
C3_2024,C3,2024,Jsendra,herbicide,herbicide,Florpyrauxifen-benzyl,Loyant,0.03,23.77,112.23,723.4214000000001,0.7131,0.006353916065223202,0.0009857325204922053
C3_2024,C3,2024,Diva PV,herbicide,herbicide,Methyl oleate + methyl palmitate,Dash HC,0.16,23.7,112.23,723.4214000000001,3.792,0.03378775728414862,0.005241758123273654
C3_2024,C3,2024,Diva PV,herbicide,herbicide,Cycloxydim,Verresta,0.25,23.7,112.23,723.4214000000001,5.925,0.05279337075648222,0.008190247067615085
C3_2024,C3,2024,Diva PV,herbicide,herbicide,Florpyrauxifen-benzyl,Loyant,0.03,23.7,112.23,723.4214000000001,0.711,0.006335204490777866,0.0009828296481138102
C3_2024,C3,2024,Diva PV,herbicide,herbicide,Methyl oleate + methyl palmitate,Dash HC,0.16,23.7,112.23,723.4214000000001,3.792,0.03378775728414862,0.005241758123273654
C3_2024,C3,2024,Diva PV,herbicide,herbicide,Cycloxydim,Verresta,0.25,23.7,112.23,723.4214000000001,5.925,0.05279337075648222,0.008190247067615085
C3_2024,C3,2024,Diva PV,herbicide,herbicide,Florpyrauxifen-benzyl,Loyant,0.03,23.7,112.23,723.4214000000001,0.711,0.006335204490777866,0.0009828296481138102
C3_2024,C3,2024,Selénio,fungicide,fungicide,Trifloxystrobin,Flint,0.25,20.0,112.23,723.4214000000001,5.0,0.04455136772698922,0.006911600900941
C4_2022,C4,2022,Ronaldo,herbicide,herbicide,Profoxydim,Aura,0.15,19.21,25.21,91.26020000000001,2.8815,0.11429988099960332,0.03157455276232136
C4_2022,C4,2022,Ronaldo,herbicide,herbicide,Methyl oleate + methyl palmitate,Dash HC,0.16,19.21,25.21,91.26020000000001,3.0736000000000003,0.12191987306624356,0.033679522946476116
C4_2022,C4,2022,Ronaldo,herbicide,herbicide,Florpyrauxifen-benzyl,Loyant,0.03,19.21,25.21,91.26020000000001,0.5763,0.022859976199920667,0.006314910552464272
C4_2022,C4,2022,Ronaldo,herbicide,herbicide,MCPA,Herbinexa,0.5,19.21,25.21,91.26020000000001,9.605,0.3809996033320111,0.10524850920773787
C4_2022,C4,2022,Ronaldo,herbicide,herbicide,Bentazone,Kaos,1.92,19.21,25.21,91.26020000000001,36.8832,1.4630384767949227,0.4041542753577134
C4_2022,C4,2022,Ronaldo,herbicide,herbicide,Cycloxydim,Verresta,0.25,19.21,25.21,91.26020000000001,4.8025,0.19049980166600555,0.052624254603868936
C4_2022,C4,2022,Ronaldo,herbicide,herbicide,Methyl oleate + methyl palmitate,Dash HC,0.16,19.21,25.21,91.26020000000001,3.0736000000000003,0.12191987306624356,0.033679522946476116
C4_2022,C4,2022,Ronaldo,herbicide,herbicide,Cycloxydim,Verresta,0.25,19.21,25.21,91.26020000000001,4.8025,0.19049980166600555,0.052624254603868936
C4_2022,C4,2022,Ronaldo,herbicide,herbicide,Methyl oleate + methyl palmitate,Dash HC,0.16,19.21,25.21,91.26020000000001,3.0736000000000003,0.12191987306624356,0.033679522946476116
C4_2023,C4,2023,PVL 136 IT,herbicide,herbicide,Cycloxydim,Verresta,0.25,5.76,23.839999999999996,107.3744,1.44,0.0604026845637584,0.013411017896258327
C4_2023,C4,2023,PVL 136 IT,herbicide,herbicide,Methyl oleate + methyl palmitate,Dash HC,0.16,5.76,23.839999999999996,107.3744,0.9216,0.03865771812080537,0.008583051453605328
C4_2023,C4,2023,PVL 136 IT,herbicide,herbicide,Florpyrauxifen-benzyl,Loyant,0.03,5.76,23.839999999999996,107.3744,0.17279999999999998,0.007248322147651007,0.001609322147550999
C4_2023,C4,2023,Luna CL,herbicide,herbicide,Florpyrauxifen-benzyl,Loyant,0.03,18.08,23.839999999999996,107.3744,0.5423999999999999,0.02275167785234899,0.0050514834075906356
C4_2023,C4,2023,Luna CL,herbicide,herbicide,Imazamox,Beyond,0.04,18.08,23.839999999999996,107.3744,0.7232,0.03033557046979866,0.006735311210120848
C4_2023,C4,2023,PVL 136 IT,herbicide,herbicide,Cycloxydim,Verresta,0.25,5.76,23.839999999999996,107.3744,1.44,0.0604026845637584,0.013411017896258327
C4_2023,C4,2023,PVL 136 IT,herbicide,herbicide,Methyl oleate + methyl palmitate,Dash HC,0.16,5.76,23.839999999999996,107.3744,0.9216,0.03865771812080537,0.008583051453605328
C4_2023,C4,2023,PVL 136 IT,pesticide,pesticide_insecticide,Bacillus thuringiensis,Dipel DF,0.54,5.76,23.839999999999996,107.3744,3.1104000000000003,0.13046979865771816,0.02896779865591799
C4_2024,C4,2024,Formula PV,herbicide,herbicide,Cycloxydim,Verresta,0.25,8.57,23.87,197.4649,2.1425,0.08975701717637201,0.01085002954955539
C4_2024,C4,2024,Formula PV,herbicide,herbicide,Methyl oleate + methyl palmitate,Dash HC,0.16,8.57,23.87,197.4649,1.3712,0.057444490992878086,0.006944018911715449
C4_2024,C4,2024,Formula PV,herbicide,herbicide,Florpyrauxifen-benzyl,Loyant,0.03,8.57,23.87,197.4649,0.2571,0.010770842061164642,0.0013020035459466468
C4_2024,C4,2024,Diva PV,herbicide,herbicide,Cycloxydim,Verresta,0.25,15.3,23.87,197.4649,3.825,0.16024298282362798,0.019370531167817673
C4_2024,C4,2024,Diva PV,herbicide,herbicide,Methyl oleate + methyl palmitate,Dash HC,0.16,15.3,23.87,197.4649,2.448,0.1025555090071219,0.01239713994740331
C4_2024,C4,2024,Diva PV,herbicide,herbicide,Florpyrauxifen-benzyl,Loyant,0.03,15.3,23.87,197.4649,0.459,0.019229157938835357,0.0023244637401381206
C4_2024,C4,2024,Diva PV,herbicide,herbicide,Cycloxydim,Verresta,0.25,15.3,23.87,197.4649,3.825,0.16024298282362798,0.019370531167817673
C4_2024,C4,2024,Diva PV,herbicide,herbicide,Methyl oleate + methyl palmitate,Dash HC,0.16,15.3,23.87,197.4649,2.448,0.1025555090071219,0.01239713994740331
C4_2024,C4,2024,Diva PV,herbicide,herbicide,Florpyrauxifen-benzyl,Loyant,0.03,15.3,23.87,197.4649,0.459,0.019229157938835357,0.0023244637401381206
C5_2022,C5,2022,Ronaldo,herbicide,herbicide,Profoxydim,Aura,0.15,25.75,35.75,214.04500000000002,3.8625,0.10804195804195804,0.018045270854259617
C5_2022,C5,2022,Ronaldo,herbicide,herbicide,Methyl oleate + methyl palmitate,Dash HC,0.16,25.75,35.75,214.04500000000002,4.12,0.11524475524475525,0.01924828891121026
C5_2022,C5,2022,Ronaldo,herbicide,herbicide,Florpyrauxifen-benzyl,Loyant,0.03,25.75,35.75,214.04500000000002,0.7725,0.02160839160839161,0.0036090541708519233
C5_2022,C5,2022,PVL 136 IT,herbicide,herbicide,Cycloxydim,Verresta,0.25,10.0,35.75,214.04500000000002,2.5,0.06993006993006994,0.011679786960685836
C5_2022,C5,2022,PVL 136 IT,herbicide,herbicide,Methyl oleate + methyl palmitate,Dash HC,0.16,10.0,35.75,214.04500000000002,1.6,0.044755244755244755,0.007475063654838935
C5_2022,C5,2022,Ronaldo,herbicide,herbicide,Clomazona ,Command,0.36,25.75,35.75,214.04500000000002,9.27,0.25930069930069927,0.04330865005022308
C5_2022,C5,2022,PVL 136 IT,herbicide,herbicide,Benzobicyclon,Avanza,0.3,10.0,35.75,214.04500000000002,3.0,0.08391608391608392,0.014015744352823004
C5_2023,C5,2023,PVL 136 IT,herbicide,herbicide,Cycloxydim,Verresta,0.25,14.0,35.44,217.49360000000001,3.5,0.09875846501128668,0.016092427547293345
C5_2023,C5,2023,PVL 136 IT,herbicide,herbicide,Methyl oleate + methyl palmitate,Dash HC,0.16,14.0,35.44,217.49360000000001,2.24,0.06320541760722348,0.010299153630267741
C5_2023,C5,2023,Luna CL,herbicide,herbicide,Imazamox,Beyond,0.04,21.44,35.44,217.49360000000001,0.8576,0.024198645598194134,0.003943104532731078
C5_2023,C5,2023,Luna CL,herbicide,herbicide,Profoxydim,Aura,0.15,21.44,35.44,217.49360000000001,3.216,0.090744920993228,0.014786641997741542
C5_2023,C5,2023,Luna CL,herbicide,herbicide,Methyl oleate + methyl palmitate,Dash HC,0.16,21.44,35.44,217.49360000000001,3.4304,0.09679458239277654,0.015772418130924313
C5_2023,C5,2023,Luna CL,herbicide,herbicide,Florpyrauxifen-benzyl,Loyant,0.03,21.44,35.44,217.49360000000001,0.6432,0.0181489841986456,0.0029573283995483085
C5_2023,C5,2023,PVL 136 IT,herbicide,herbicide,Florpyrauxifen-benzyl,Loyant,0.03,14.0,35.44,217.49360000000001,0.42,0.011851015801354402,0.0019310913056752013
C5_2023,C5,2023,PVL 136 IT,herbicide,herbicide,Cycloxydim,Verresta,0.25,8.0,35.44,217.49360000000001,2.0,0.05643340857787811,0.009195672884167625
C5_2023,C5,2023,PVL 136 IT,herbicide,herbicide,Methyl oleate + methyl palmitate,Dash HC,0.16,8.0,35.44,217.49360000000001,1.28,0.03611738148984199,0.005885230645867281
C5_2023,C5,2023,Luna CL,herbicide,herbicide,Bentazone,Benta,0.96,12.11,35.44,217.49360000000001,11.625599999999999,0.3280361173814898,0.053452607341089566
C5_2023,C5,2023,PVL 136 IT,herbicide,herbicide,Bentazone,Benta,0.96,8.89,35.44,217.49360000000001,8.5344,0.24081264108352146,0.03923977533132009
C5_2023,C5,2023,Luna CL,herbicide,herbicide,MCPA,Herbinexa,0.5,7.26,35.44,217.49360000000001,3.63,0.10242663656884876,0.01669014628476424
C5_2023,C5,2023,PVL 136 IT,herbicide,herbicide,MCPA,Herbinexa,0.5,5.74,35.44,217.49360000000001,2.87,0.08098194130925508,0.013195790588780542
C5_2024,C5,2024,Diva PV,herbicide,herbicide,Cycloxydim,Verresta,0.25,20.19,35.44,290.5825,5.0475,0.14242381489841988,0.01737028210577031
C5_2024,C5,2024,Diva PV,herbicide,herbicide,Methyl oleate + methyl palmitate,Dash HC,0.16,20.19,35.44,290.5825,3.2304000000000004,0.09115124153498873,0.011116980547692997
C5_2024,C5,2024,Diva PV,herbicide,herbicide,Profoxydim,Aura,0.15,20.19,35.44,290.5825,3.0285,0.08545428893905192,0.010422169263462185
C5_2024,C5,2024,Diva PV,herbicide,herbicide,Methyl oleate + methyl palmitate,Dash HC,0.16,20.19,35.44,290.5825,3.2304000000000004,0.09115124153498873,0.011116980547692997
C5_2024,C5,2024,Ronaldo,herbicide,herbicide,Florpyrauxifen-benzyl,Loyant,0.03,15.25,35.44,290.5825,0.45749999999999996,0.012909142212189617,0.0015744237867042921
C5_2024,C5,2024,Diva PV,herbicide,herbicide,Florpyrauxifen-benzyl,Loyant,0.03,20.19,35.44,290.5825,0.6057,0.017090857787810384,0.0020844338526924367
C5_2024,C5,2024,Ronaldo,herbicide,herbicide,Cycloxydim,Verresta,0.25,15.25,35.44,290.5825,3.8125,0.10757618510158014,0.013120198222535769
C5_2024,C5,2024,Ronaldo,herbicide,herbicide,Methyl oleate + methyl palmitate,Dash HC,0.16,15.25,35.44,290.5825,2.44,0.06884875846501129,0.008396926862422893
C5_2024,C5,2024,Diva PV,herbicide,herbicide,Bentazone,Kaos,1.92,12.11,35.44,290.5825,23.251199999999997,0.6560722347629796,0.08001583027195375
C5_2024,C5,2024,Ronaldo,herbicide,herbicide,Bentazone,Kaos,1.92,7.14,35.44,290.5825,13.708799999999998,0.3868171557562077,0.04717696351294383
C5_2024,C5,2024,Diva PV,herbicide,herbicide,MCPA,Herbinexa,0.5,8.75,35.44,290.5825,4.375,0.12344808126410836,0.015055965173401702
C5_2024,C5,2024,Ronaldo,herbicide,herbicide,MCPA,Herbinexa,0.5,6.5,35.44,290.5825,3.25,0.09170428893905193,0.011184431271669836
C5_2024,C5,2024,Diva PV,herbicide,herbicide,Cycloxydim,Verresta,0.25,9.81,35.44,290.5825,2.4525,0.06920146726862303,0.008439943905775469
C5_2024,C5,2024,Diva PV,herbicide,herbicide,Methyl oleate + methyl palmitate,Dash HC,0.16,9.81,35.44,290.5825,1.5696,0.04428893905191874,0.0054015640996963
C6_2022,C6,2022,Ronaldo,herbicide,herbicide,Clomazona ,Command,0.36,73.11,73.11,157.1865,26.319599999999998,0.36,0.16744186046511628
C6_2022,C6,2022,Ronaldo,herbicide,herbicide,Profoxydim,Aura,0.15,73.11,73.11,157.1865,10.9665,0.15,0.06976744186046512
C6_2022,C6,2022,Ronaldo,herbicide,herbicide,Methyl oleate + methyl palmitate,Dash HC,0.16,73.11,73.11,157.1865,11.6976,0.16,0.07441860465116279
C6_2022,C6,2022,Ronaldo,herbicide,herbicide,Florpyrauxifen-benzyl,Loyant,0.03,45.0,73.11,157.1865,1.3499999999999999,0.01846532622076323,0.008588523823610805
C6_2022,C6,2022,Ronaldo,herbicide,herbicide,Azimsulfuron,Gulliver,0.04,36.0,73.11,157.1865,1.44,0.019696347968814115,0.009161092078518193
C6_2022,C6,2022,Ronaldo,herbicide,herbicide,MCPA,Herbinexa,0.5,20.0,73.11,157.1865,10.0,0.1367801942278758,0.06361869498970968
C6_2022,C6,2022,Ronaldo,herbicide,herbicide,Bentazone,Baza,0.96,11.6,73.11,157.1865,11.136,0.1523184242921625,0.0708457787405407
C6_2022,C6,2022,Ronaldo,pesticide,pesticide_insecticide,Flonicamid,Teppeki,0.12,20.8,73.11,157.1865,2.496,0.0341403364792778,0.015879226269431536
C6_2023,C6,2023,Ronaldo,herbicide,herbicide,Glyphosate,Montana,1.08,3.75,71.09,204.7392,4.050000000000001,0.056970037980025326,0.019781263187508794
C6_2023,C6,2023,Leonardo,herbicide,herbicide,Glyphosate,Montana,1.08,67.34,71.09,204.7392,72.72720000000001,1.0230299620199748,0.3552187368124912
C6_2023,C6,2023,Ronaldo,herbicide,herbicide,Benzobicyclon,Avanza,0.3,3.75,71.09,204.7392,1.125,0.015825010550007033,0.005494795329863553
C6_2023,C6,2023,Leonardo,herbicide,herbicide,Benzobicyclon,Avanza,0.3,67.34,71.09,204.7392,20.202,0.284174989449993,0.09867187133680312
C6_2023,C6,2023,Ronaldo,herbicide,herbicide,Profoxydim,Aura,0.15,3.75,71.09,204.7392,0.5625,0.007912505275003517,0.0027473976649317767
C6_2023,C6,2023,Leonardo,herbicide,herbicide,Profoxydim,Aura,0.15,67.34,71.09,204.7392,10.101,0.1420874947249965,0.04933593566840156
C6_2023,C6,2023,Ronaldo,herbicide,herbicide,Methyl oleate + methyl palmitate,Dash HC,0.16,3.75,71.09,204.7392,0.6,0.008440005626670417,0.0029305575092605615
C6_2023,C6,2023,Leonardo,herbicide,herbicide,Methyl oleate + methyl palmitate,Dash HC,0.16,67.34,71.09,204.7392,10.7744,0.15155999437332957,0.05262499804629499
C6_2023,C6,2023,Ronaldo,herbicide,herbicide,Florpyrauxifen-benzyl,Loyant,0.03,3.75,71.09,204.7392,0.11249999999999999,0.001582501055000703,0.0005494795329863552
C6_2023,C6,2023,Leonardo,herbicide,herbicide,Florpyrauxifen-benzyl,Loyant,0.03,67.34,71.09,204.7392,2.0202,0.028417498944999297,0.009867187133680311
C6_2023,C6,2023,Ronaldo,pesticide,pesticide_insecticide,Bacillus thuringiensis,Dipel DF,0.54,3.17,71.09,204.7392,1.7118,0.024079336052890702,0.008360880573920383
C6_2023,C6,2023,Leonardo,pesticide,pesticide_insecticide,Bacillus thuringiensis,Dipel DF,0.54,56.83,71.09,204.7392,30.688200000000002,0.43168096778731185,0.14988922492614995
C6_2023,C6,2023,Ronaldo,pesticide,pesticide_insecticide,Flonicamid,Teppeki,0.12,3.08,71.09,204.7392,0.3696,0.005199043466028977,0.0018052234257045058
C6_2023,C6,2023,Leonardo,pesticide,pesticide_insecticide,Flonicamid,Teppeki,0.12,55.22,71.09,204.7392,6.626399999999999,0.09321142214094807,0.03236507713227364
C6_2024,C6,2024,Diva PV,herbicide,herbicide,Florpyrauxifen-benzyl,Loyant,0.03,54.22,54.22,393.09499999999997,1.6265999999999998,0.03,0.004137931034482759
C6_2024,C6,2024,Diva PV,herbicide,herbicide,Cycloxydim,Verresta,0.25,54.22,54.22,393.09499999999997,13.555,0.25,0.034482758620689655
C6_2024,C6,2024,Diva PV,herbicide,herbicide,Methyl oleate + methyl palmitate,Dash HC,0.16,54.22,54.22,393.09499999999997,8.6752,0.16,0.02206896551724138
C6_2024,C6,2024,Diva PV,herbicide,herbicide,Cycloxydim,Verresta,0.25,54.22,54.22,393.09499999999997,13.555,0.25,0.034482758620689655
C6_2024,C6,2024,Diva PV,herbicide,herbicide,Methyl oleate + methyl palmitate,Dash HC,0.16,54.22,54.22,393.09499999999997,8.6752,0.16,0.02206896551724138
C6_2024,C6,2024,Diva PV,pesticide,pesticide_insecticide,Bacillus thuringiensis,Dipel DF,0.54,54.22,54.22,393.09499999999997,29.2788,0.54,0.07448275862068966
C6_2024,C6,2024,Diva PV,herbicide,herbicide,Bentazone,Kaos,1.92,1.25,54.22,393.09499999999997,2.4,0.044264109184802655,0.006105394370317608
C7_2023,C7,2023,Ronaldo,herbicide,herbicide,Glyphosate,Montana,1.08,31.24,37.33,248.26160000000002,33.739200000000004,0.9038092686847041,0.13590180680379085
C7_2023,C7,2023,Elettra,herbicide,herbicide,Glyphosate,Montana,1.08,6.09,37.33,248.26160000000002,6.5772,0.17619073131529603,0.026493021876923373
C7_2023,C7,2023,Ronaldo,herbicide,herbicide,Bispyribac-sodium,Nominee,0.03,31.24,37.33,248.26160000000002,0.9371999999999999,0.025105813019019554,0.0037750501889941895
C7_2023,C7,2023,Elettra,herbicide,herbicide,Bispyribac-sodium,Nominee,0.03,6.09,37.33,248.26160000000002,0.1827,0.004894186980980445,0.0007359172743589826
C7_2023,C7,2023,Ronaldo,herbicide,herbicide,Florpyrauxifen-benzyl,Loyant,0.03,31.24,37.33,248.26160000000002,0.9371999999999999,0.025105813019019554,0.0037750501889941895
C7_2023,C7,2023,Elettra,herbicide,herbicide,Florpyrauxifen-benzyl,Loyant,0.03,6.09,37.33,248.26160000000002,0.1827,0.004894186980980445,0.0007359172743589826
C7_2023,C7,2023,Ronaldo,herbicide,herbicide,Bentazone,Baza,0.96,31.24,37.33,248.26160000000002,29.990399999999998,0.8033860166086257,0.12080160604781406
C7_2023,C7,2023,Elettra,herbicide,herbicide,Bentazone,Baza,0.96,6.09,37.33,248.26160000000002,5.8464,0.15661398339137425,0.023549352779487442
C7_2023,C7,2023,Ronaldo,pesticide,pesticide_insecticide,Flonicamid,Teppeki,0.12,31.24,37.33,248.26160000000002,3.7487999999999997,0.10042325207607822,0.015100200755976758
C7_2023,C7,2023,Elettra,pesticide,pesticide_insecticide,Flonicamid,Teppeki,0.12,6.09,37.33,248.26160000000002,0.7308,0.01957674792392178,0.0029436690974359303
C7_2023,C7,2023,Ronaldo,herbicide,herbicide,Profoxydim,Aura,0.15,31.24,37.33,248.26160000000002,4.686,0.12552906509509779,0.01887525094497095
C7_2023,C7,2023,Elettra,herbicide,herbicide,Profoxydim,Aura,0.15,6.09,37.33,248.26160000000002,0.9135,0.024470934904902222,0.003679586371794913
C7_2023,C7,2023,Ronaldo,herbicide,herbicide,Methyl oleate + methyl palmitate,Dash HC,0.16,31.24,37.33,248.26160000000002,4.9984,0.13389766943477097,0.020133601007969012
C7_2023,C7,2023,Elettra,herbicide,herbicide,Methyl oleate + methyl palmitate,Dash HC,0.16,6.09,37.33,248.26160000000002,0.9744,0.02610233056522904,0.003924892129914574
C7_2023,C7,2023,Ronaldo,herbicide,herbicide,Florpyrauxifen-benzyl,Loyant,0.03,31.24,37.33,248.26160000000002,0.9371999999999999,0.025105813019019554,0.0037750501889941895
C7_2023,C7,2023,Elettra,herbicide,herbicide,Florpyrauxifen-benzyl,Loyant,0.03,6.09,37.33,248.26160000000002,0.1827,0.004894186980980445,0.0007359172743589826
C7_2024,C7,2024,Ronaldo,herbicide,herbicide,Glyphosate,Montana,1.08,22.45,37.35,157.786,24.246000000000002,0.6491566265060241,0.15366382315287797
C7_2024,C7,2024,Caravela,herbicide,herbicide,Glyphosate,Montana,1.08,14.9,37.35,157.786,16.092000000000002,0.43084337349397595,0.1019862345201729
C7_2024,C7,2024,Ronaldo,herbicide,herbicide,Bispyribac-sodium,Nominee,0.03,22.45,37.35,157.786,0.6735,0.018032128514056223,0.004268439532024387
C7_2024,C7,2024,Ronaldo,herbicide,herbicide,Florpyrauxifen-benzyl,Loyant,0.03,22.45,37.35,157.786,0.6735,0.018032128514056223,0.004268439532024387
C7_2024,C7,2024,Caravela,herbicide,herbicide,Florpyrauxifen-benzyl,Loyant,0.03,14.9,37.35,157.786,0.447,0.011967871485943775,0.0028329509588936913
C7_2024,C7,2024,Caravela,herbicide,herbicide,Bentazone,Baza,0.96,14.9,37.35,157.786,14.304,0.3829718875502008,0.09065443068459812
C7_2024,C7,2024,Ronaldo,pesticide,pesticide_insecticide,Flonicamid,Teppeki,0.12,22.45,37.35,157.786,2.694,0.07212851405622489,0.017073758128097548
C7_2024,C7,2024,Ronaldo,herbicide,herbicide,Profoxydim,Aura,0.15,22.45,37.35,157.786,3.3674999999999997,0.09016064257028111,0.021342197660121937
C7_2024,C7,2024,Ronaldo,herbicide,herbicide,Methyl oleate + methyl palmitate,Dash HC,0.16,22.45,37.35,157.786,3.592,0.09617135207496653,0.0227650108374634
C7_2024,C7,2024,Ronaldo,herbicide,herbicide,Florpyrauxifen-benzyl,Loyant,0.03,22.45,37.35,157.786,0.6735,0.018032128514056223,0.004268439532024387
C8_2022,C8,2022,PVL 136 IT,herbicide,herbicide,Profoxydim,Oristar,0.47,12.5,58.32,323.9088,5.875,0.10073731138545954,0.01813782151025227
C8_2022,C8,2022,Ronaldo,herbicide,herbicide,Profoxydim,Oristar,0.47,32.5,58.32,323.9088,15.274999999999999,0.2619170096021948,0.047158335926655894
C8_2022,C8,2022,Gládio,herbicide,herbicide,Profoxydim,Oristar,0.47,12.5,58.32,323.9088,5.875,0.10073731138545954,0.01813782151025227
C8_2022,C8,2022,Elettra,herbicide,herbicide,Profoxydim,Oristar,0.47,0.82,58.32,323.9088,0.38539999999999996,0.006608367626886145,0.0011898410910725487
C8_2022,C8,2022,Ronaldo,herbicide,herbicide,Benzobicyclon,Avanza,0.3,32.5,58.32,323.9088,9.75,0.16718106995884774,0.030101065485099512
C8_2022,C8,2022,Ronaldo,herbicide,herbicide,Profoxydim,Aura,0.15,32.5,58.32,323.9088,4.875,0.08359053497942387,0.015050532742549756
C8_2022,C8,2022,Ronaldo,herbicide,herbicide,Florpyrauxifen-benzyl,Loyant,0.03,32.5,58.32,323.9088,0.975,0.016718106995884774,0.003010106548509951
C8_2022,C8,2022,Ronaldo,herbicide,herbicide,Methyl oleate + methyl palmitate,Dash HC,0.16,32.5,58.32,323.9088,5.2,0.08916323731138547,0.016053901592053072
C8_2022,C8,2022,Gládio,herbicide,herbicide,Profoxydim,Aura,0.15,12.5,58.32,323.9088,1.875,0.03215020576131687,0.005788666439442214
C8_2022,C8,2022,Gládio,herbicide,herbicide,Florpyrauxifen-benzyl,Loyant,0.03,12.5,58.32,323.9088,0.375,0.006430041152263375,0.0011577332878884427
C8_2022,C8,2022,Gládio,herbicide,herbicide,Methyl oleate + methyl palmitate,Dash HC,0.16,12.5,58.32,323.9088,2.0,0.03429355281207133,0.006174577535405028
C8_2022,C8,2022,Elettra,herbicide,herbicide,Profoxydim,Aura,0.15,0.82,58.32,323.9088,0.12299999999999998,0.0021090534979423866,0.00037973651842740917
C8_2022,C8,2022,Elettra,herbicide,herbicide,Florpyrauxifen-benzyl,Loyant,0.03,0.82,58.32,323.9088,0.024599999999999997,0.0004218106995884773,7.594730368548183e-05
C8_2022,C8,2022,Elettra,herbicide,herbicide,Methyl oleate + methyl palmitate,Dash HC,0.16,0.82,58.32,323.9088,0.13119999999999998,0.002249657064471879,0.00040505228632256975
